"","Country.Code","Country.Name","Year","CO2","GNI","Indicator.CO2.unit","Indicator.GNI.unit","Region","IncomeGroup","SpecialNotes","log_CO2","log_GNI"
"985","BFA","Burkina Faso",1961,91.675,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Low income","",4.51824971395739,NA
"986","BFA","Burkina Faso",2009,1664.818,550,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Low income","",7.41747108713054,6.30991827822652
"987","BFA","Burkina Faso",2011,NA,620,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Low income","",NA,6.42971947803914
"988","BFA","Burkina Faso",1992,630.724,320,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Low income","",6.44686836590264,5.76832099579377
"989","BFA","Burkina Faso",2006,1360.457,440,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Low income","",7.21557595169662,6.08677472691231
"990","BFA","Burkina Faso",2008,1697.821,510,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Low income","",7.43710094317542,6.23441072571837
"991","BGD","Bangladesh",2007,48466.739,510,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.788633047847,6.23441072571837
"992","BGD","Bangladesh",1985,10234.597,220,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.23352912262551,5.39362754635236
"993","BGD","Bangladesh",2006,48136.709,490,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.7818003458926,6.19440539110467
"994","BGD","Bangladesh",1977,5812.195,170,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.66771357540057,5.13579843705026
"995","BGD","Bangladesh",1978,6017.547,160,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.70243498017928,5.07517381523383
"996","BGD","Bangladesh",2008,46435.221,560,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.7458135235398,6.32793678372919
"997","BGD","Bangladesh",2009,52328.09,620,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.8652885995601,6.42971947803914
"998","BGD","Bangladesh",2010,56152.771,690,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.9358313089044,6.5366915975913
"999","BGD","Bangladesh",2011,NA,770,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,6.64639051484773
"1000","BGD","Bangladesh",2012,NA,830,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,6.72142570079064
"1001","BGD","Bangladesh",2004,39750.28,430,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.5903721640828,6.06378520868761
"1002","BGD","Bangladesh",2005,37553.747,470,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.5335284391646,6.1527326947041
"1003","BGD","Bangladesh",1991,15940.449,300,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.67661512007798,5.7037824746562
"1004","BGD","Bangladesh",1992,17748.28,310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.78404388879987,5.73657229747919
"1005","BGD","Bangladesh",1979,6648.271,190,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.80211209984404,5.24702407216049
"1006","BGD","Bangladesh",1980,7638.361,220,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.94093833035016,5.39362754635236
"1007","BGD","Bangladesh",1981,7931.721,250,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.97862531504225,5.52146091786225
"1008","BGD","Bangladesh",1982,8599.115,230,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.05941456996957,5.4380793089232
"1009","BGD","Bangladesh",1983,8236.082,210,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.01628002438758,5.34710753071747
"1010","BGD","Bangladesh",1984,9123.496,210,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.11860834294826,5.34710753071747
"1011","BGD","Bangladesh",1986,11463.042,240,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.34688340007061,5.48063892334199
"1012","BGD","Bangladesh",1987,11862.745,260,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.38115809602419,5.56068163101553
"1013","BGD","Bangladesh",1988,13545.898,270,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.51383904984837,5.59842195899838
"1014","BGD","Bangladesh",1989,13454.223,280,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.50704831344447,5.63478960316925
"1015","BGD","Bangladesh",1990,15533.412,290,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.65074859581049,5.66988092298052
"1016","BGD","Bangladesh",1962,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1017","BGD","Bangladesh",1963,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1018","BGD","Bangladesh",1964,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1019","BGD","Bangladesh",1965,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1020","BGD","Bangladesh",1966,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1021","BGD","Bangladesh",1967,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1022","BGD","Bangladesh",1968,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1023","BGD","Bangladesh",1969,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1024","BGD","Bangladesh",2013,NA,900,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,6.80239476332431
"1025","BGD","Bangladesh",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1026","BGD","Bangladesh",1972,3509.319,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.16317728054214,NA
"1027","BGD","Bangladesh",1973,4554.414,120,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.42385215158261,4.78749174278205
"1028","BGD","Bangladesh",2003,33883.08,400,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.4306710537249,5.99146454710798
"1029","BGD","Bangladesh",1975,4869.776,200,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.49080321912557,5.29831736654804
"1030","BGD","Bangladesh",1976,5570.173,200,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.62518139168496,5.29831736654804
"1031","BGD","Bangladesh",1996,24029.851,340,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.0870521281287,5.82894561761021
"1032","BGD","Bangladesh",1993,17407.249,310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.76464200764051,5.73657229747919
"1033","BGD","Bangladesh",1994,18969.391,310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",9.8505819590927,5.73657229747919
"1034","BGD","Bangladesh",1995,22816.074,330,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.0352205665468,5.79909265446053
"1035","BGD","Bangladesh",2000,27869.2,380,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.2352774153636,5.94017125272043
"1036","BGD","Bangladesh",1997,25063.945,350,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.1291856382472,5.85793315448346
"1037","BGD","Bangladesh",1998,24048.186,350,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.0878148464938,5.85793315448346
"1038","BGD","Bangladesh",1999,25236.294,360,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.1360384754466,5.88610403145016
"1039","BGD","Bangladesh",1960,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1040","BGD","Bangladesh",2001,32456.617,380,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.3876596150581,5.94017125272043
"1041","BGD","Bangladesh",1974,4660.757,150,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",8.44693316027864,5.01063529409626
"1042","BGD","Bangladesh",1961,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1043","BGD","Bangladesh",1970,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1044","BGD","Bangladesh",1971,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",NA,NA
"1045","BGD","Bangladesh",2002,33707.064,370,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","South Asia","Low income","Fiscal year end: June 30; reporting period for national accounts data: FY.",10.4254627086178,5.91350300563827
"1046","BGR","Bulgaria",2005,47909.355,3640,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7770660670439,8.19973896063079
"1047","BGR","Bulgaria",1998,48998.454,1240,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7995440255746,7.12286665859908
"1048","BGR","Bulgaria",2004,46787.253,2960,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7533660730109,7.99294454731811
"1049","BGR","Bulgaria",1976,73116.313,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.1998067808961,NA
"1050","BGR","Bulgaria",1977,75969.239,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.2380837873351,NA
"1051","BGR","Bulgaria",1978,81411.067,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.3072665009801,NA
"1052","BGR","Bulgaria",1979,79152.195,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.2791277970788,NA
"1053","BGR","Bulgaria",1980,77487.377,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.2578703246561,NA
"1054","BGR","Bulgaria",1981,80343.97,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.2940723216787,NA
"1055","BGR","Bulgaria",1982,90131.193,2390,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.4090215878991,7.77904864492556
"1056","BGR","Bulgaria",2003,47307.967,2300,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7644339958143,7.74066440191724
"1057","BGR","Bulgaria",1975,73061.308,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.1990542032824,NA
"1058","BGR","Bulgaria",1990,75763.887,2260,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.235377033302,7.72312009226633
"1059","BGR","Bulgaria",1991,58176.955,1620,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.9712445931065,7.39018142822643
"1060","BGR","Bulgaria",1992,54458.617,1430,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.9051963711201,7.26542972325395
"1061","BGR","Bulgaria",1993,68077.855,1250,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.1284072557004,7.13089883029635
"1062","BGR","Bulgaria",1994,54344.94,1240,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.9031067879393,7.12286665859908
"1063","BGR","Bulgaria",1995,58004.606,1360,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.9682777001686,7.2152399787301
"1064","BGR","Bulgaria",1996,56559.808,1150,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.9430539059395,7.0475172213573
"1065","BGR","Bulgaria",1997,51616.692,1170,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.8516003875307,7.0647590277918
"1066","BGR","Bulgaria",1999,43981.998,1450,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.6915356928176,7.27931883541462
"1067","BGR","Bulgaria",2000,43530.957,1620,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.6812276191427,7.39018142822643
"1068","BGR","Bulgaria",2001,46453.556,1730,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7462082967477,7.45587668749182
"1069","BGR","Bulgaria",2002,44634.724,1900,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7062674001061,7.54960916515453
"1070","BGR","Bulgaria",1960,22295.36,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.0121338640494,NA
"1071","BGR","Bulgaria",1961,25973.361,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.1648267148428,NA
"1072","BGR","Bulgaria",1962,30736.794,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.3332157175742,NA
"1073","BGR","Bulgaria",2006,48943.449,4080,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7984208085633,8.31385226739821
"1074","BGR","Bulgaria",2007,52812.134,4600,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.874496253898,8.43381158247719
"1075","BGR","Bulgaria",2008,50791.617,5790,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.8354866002643,8.66388757056704
"1076","BGR","Bulgaria",2009,42804.891,6200,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.6644076507419,8.73230457103318
"1077","BGR","Bulgaria",2010,44678.728,6430,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7072527836642,8.76872981723167
"1078","BGR","Bulgaria",2011,NA,6640,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",NA,8.80086724247048
"1079","BGR","Bulgaria",2012,NA,6850,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",NA,8.83200393125627
"1080","BGR","Bulgaria",2013,NA,7030,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",NA,8.85794198480471
"1081","BGR","Bulgaria",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",NA,NA
"1082","BGR","Bulgaria",1973,68825.923,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.1393357407454,NA
"1083","BGR","Bulgaria",1974,71260.811,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.1741018199539,NA
"1084","BGR","Bulgaria",1988,87289.268,3140,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.3769828018539,8.0519780789023
"1085","BGR","Bulgaria",1989,86739.218,2850,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.3706614019003,7.9550742732627
"1086","BGR","Bulgaria",1965,46317.877,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7432832778632,NA
"1087","BGR","Bulgaria",1966,48767.433,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.7948180125024,NA
"1088","BGR","Bulgaria",1963,34411.128,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.4461352794225,NA
"1089","BGR","Bulgaria",1964,42863.563,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.665777396697,NA
"1090","BGR","Bulgaria",1985,89540.806,1970,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.402449733318,7.58578882173203
"1091","BGR","Bulgaria",1986,91528.32,2200,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.4244037115726,7.69621263934641
"1092","BGR","Bulgaria",1983,90365.881,2130,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.4116220525721,7.66387725870347
"1093","BGR","Bulgaria",1984,87366.275,2040,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.3778646176116,7.62070508683826
"1094","BGR","Bulgaria",1968,59526.411,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",10.9941753754,NA
"1095","BGR","Bulgaria",1969,66376.367,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.1030963534357,NA
"1096","BGR","Bulgaria",1987,91634.663,2750,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.4255648961111,7.91935619066062
"1097","BGR","Bulgaria",1972,66171.015,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.0999978061661,NA
"1098","BGR","Bulgaria",1970,61238.9,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","Upper middle income","April 2011 database update: The National Statistical Office revised national accounts data from 1995 onward. GDP in current prices were about 4 percent higher than previous estimates.",11.022537887494,NA
