"","Country.Code","Country.Name","Year","CO2","GNI","Indicator.CO2.unit","Indicator.GNI.unit","Region","IncomeGroup","SpecialNotes"
"2307","CHN","China",2000,3405179.867,920,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Upper middle income","On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Based on data from the National Bureau of Statistics, the methodology for national accounts exports and imports of goods and services in constant prices have been revised from 2000 onward."
"2308","CHN","China",2001,3487566.356,1000,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Upper middle income","On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Based on data from the National Bureau of Statistics, the methodology for national accounts exports and imports of goods and services in constant prices have been revised from 2000 onward."
"2309","CHN","China",2010,8286891.952,4240,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Upper middle income","On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Based on data from the National Bureau of Statistics, the methodology for national accounts exports and imports of goods and services in constant prices have been revised from 2000 onward."
"2310","CHN","China",1999,3318055.614,850,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Upper middle income","On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong; and on 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Based on data from the National Bureau of Statistics, the methodology for national accounts exports and imports of goods and services in constant prices have been revised from 2000 onward."
"2311","CIV","Cote d'Ivoire",1992,4624.087,770,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2312","CIV","Cote d'Ivoire",1966,1294.451,230,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2313","CIV","Cote d'Ivoire",1976,3964.027,660,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2314","CIV","Cote d'Ivoire",1993,5892.869,740,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2315","CIV","Cote d'Ivoire",1978,4818.438,930,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2316","CIV","Cote d'Ivoire",1967,1488.802,230,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2317","CIV","Cote d'Ivoire",1977,4055.702,760,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2318","CIV","Cote d'Ivoire",1970,2442.222,290,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2319","CIV","Cote d'Ivoire",1979,5423.493,1100,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2320","CIV","Cote d'Ivoire",1975,3989.696,580,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2321","CIV","Cote d'Ivoire",1989,8522.108,810,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2322","CIV","Cote d'Ivoire",1990,5797.527,760,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2323","CIV","Cote d'Ivoire",1991,5636.179,740,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2324","CIV","Cote d'Ivoire",2003,5460.163,660,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2325","CIV","Cote d'Ivoire",2004,7664.03,800,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2326","CIV","Cote d'Ivoire",1968,1763.827,260,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2327","CIV","Cote d'Ivoire",1969,2086.523,280,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2328","CIV","Cote d'Ivoire",2008,6871.958,1110,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2329","CIV","Cote d'Ivoire",1971,2706.246,300,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2330","CIV","Cote d'Ivoire",1972,3014.274,310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2331","CIV","Cote d'Ivoire",1973,3208.625,370,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2332","CIV","Cote d'Ivoire",1974,3560.657,460,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2333","CIV","Cote d'Ivoire",1988,9160.166,890,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2334","CIV","Cote d'Ivoire",2000,6791.284,670,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2335","CIV","Cote d'Ivoire",2001,7726.369,620,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2336","CIV","Cote d'Ivoire",2002,7286.329,600,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2337","CIV","Cote d'Ivoire",1962,586.72,170,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2338","CIV","Cote d'Ivoire",1963,623.39,190,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2339","CIV","Cote d'Ivoire",2005,7825.378,900,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2340","CIV","Cote d'Ivoire",2006,6996.636,940,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2341","CIV","Cote d'Ivoire",2007,6882.959,990,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2342","CIV","Cote d'Ivoire",1983,4840.44,700,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2343","CIV","Cote d'Ivoire",1984,5405.158,640,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2344","CIV","Cote d'Ivoire",2009,5856.199,1200,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2345","CIV","Cote d'Ivoire",2010,5804.861,1210,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2346","CIV","Cote d'Ivoire",2011,NA,1140,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2347","CIV","Cote d'Ivoire",2012,NA,1220,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2348","CIV","Cote d'Ivoire",2013,NA,1380,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2349","CIV","Cote d'Ivoire",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2350","CIV","Cote d'Ivoire",1982,6109.222,930,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2351","CIV","Cote d'Ivoire",1994,5251.144,680,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2352","CIV","Cote d'Ivoire",1980,6222.899,1130,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2353","CIV","Cote d'Ivoire",1981,4466.406,1100,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2354","CIV","Cote d'Ivoire",1986,5966.209,720,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2355","CIV","Cote d'Ivoire",1987,7682.365,800,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2356","CIV","Cote d'Ivoire",1995,7132.315,700,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2357","CIV","Cote d'Ivoire",1985,7326.666,620,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2358","CIV","Cote d'Ivoire",1961,553.717,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2359","CIV","Cote d'Ivoire",1997,8173.743,780,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2360","CIV","Cote d'Ivoire",1999,6266.903,740,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2361","CIV","Cote d'Ivoire",1960,462.042,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2362","CIV","Cote d'Ivoire",1965,1173.44,210,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2363","CIV","Cote d'Ivoire",1998,6912.295,770,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2364","CIV","Cote d'Ivoire",1964,762.736,220,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2365","CIV","Cote d'Ivoire",1996,8379.095,720,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Sub-Saharan Africa","Lower middle income",""
"2366","CLA","Latin America and the Caribbean (IFC classification)",1998,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2367","CLA","Latin America and the Caribbean (IFC classification)",1999,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2368","CLA","Latin America and the Caribbean (IFC classification)",1997,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2369","CLA","Latin America and the Caribbean (IFC classification)",1982,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2370","CLA","Latin America and the Caribbean (IFC classification)",1979,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2371","CLA","Latin America and the Caribbean (IFC classification)",1980,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2372","CLA","Latin America and the Caribbean (IFC classification)",1981,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2373","CLA","Latin America and the Caribbean (IFC classification)",1973,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2374","CLA","Latin America and the Caribbean (IFC classification)",1983,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2375","CLA","Latin America and the Caribbean (IFC classification)",1984,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2376","CLA","Latin America and the Caribbean (IFC classification)",1976,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2377","CLA","Latin America and the Caribbean (IFC classification)",1977,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2378","CLA","Latin America and the Caribbean (IFC classification)",1978,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2379","CLA","Latin America and the Caribbean (IFC classification)",1992,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2380","CLA","Latin America and the Caribbean (IFC classification)",1993,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2381","CLA","Latin America and the Caribbean (IFC classification)",1994,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2382","CLA","Latin America and the Caribbean (IFC classification)",1995,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2383","CLA","Latin America and the Caribbean (IFC classification)",1996,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2384","CLA","Latin America and the Caribbean (IFC classification)",2010,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2385","CLA","Latin America and the Caribbean (IFC classification)",2011,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2386","CLA","Latin America and the Caribbean (IFC classification)",2012,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2387","CLA","Latin America and the Caribbean (IFC classification)",1974,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2388","CLA","Latin America and the Caribbean (IFC classification)",2001,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2389","CLA","Latin America and the Caribbean (IFC classification)",2002,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2390","CLA","Latin America and the Caribbean (IFC classification)",2003,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2391","CLA","Latin America and the Caribbean (IFC classification)",2004,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2392","CLA","Latin America and the Caribbean (IFC classification)",2005,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2393","CLA","Latin America and the Caribbean (IFC classification)",2006,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2394","CLA","Latin America and the Caribbean (IFC classification)",2007,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2395","CLA","Latin America and the Caribbean (IFC classification)",2008,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2396","CLA","Latin America and the Caribbean (IFC classification)",2009,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2397","CLA","Latin America and the Caribbean (IFC classification)",1968,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2398","CLA","Latin America and the Caribbean (IFC classification)",1969,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2399","CLA","Latin America and the Caribbean (IFC classification)",1985,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2400","CLA","Latin America and the Caribbean (IFC classification)",2013,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2401","CLA","Latin America and the Caribbean (IFC classification)",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2402","CLA","Latin America and the Caribbean (IFC classification)",1975,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2403","CLA","Latin America and the Caribbean (IFC classification)",1989,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2404","CLA","Latin America and the Caribbean (IFC classification)",1990,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2405","CLA","Latin America and the Caribbean (IFC classification)",1991,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2406","CLA","Latin America and the Caribbean (IFC classification)",1964,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2407","CLA","Latin America and the Caribbean (IFC classification)",1965,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2408","CLA","Latin America and the Caribbean (IFC classification)",1966,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2409","CLA","Latin America and the Caribbean (IFC classification)",1967,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2410","CLA","Latin America and the Caribbean (IFC classification)",1987,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2411","CLA","Latin America and the Caribbean (IFC classification)",1988,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2412","CLA","Latin America and the Caribbean (IFC classification)",1970,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2413","CLA","Latin America and the Caribbean (IFC classification)",1986,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2414","CLA","Latin America and the Caribbean (IFC classification)",1963,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2415","CLA","Latin America and the Caribbean (IFC classification)",2000,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2416","CLA","Latin America and the Caribbean (IFC classification)",1961,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2417","CLA","Latin America and the Caribbean (IFC classification)",1962,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2418","CLA","Latin America and the Caribbean (IFC classification)",1971,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2419","CLA","Latin America and the Caribbean (IFC classification)",1960,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2420","CLA","Latin America and the Caribbean (IFC classification)",1972,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and the Caribbean (IFC classification) aggregate."
"2421","CME","Middle East and North Africa (IFC classification)",1986,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2422","CME","Middle East and North Africa (IFC classification)",1984,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2423","CME","Middle East and North Africa (IFC classification)",1985,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2424","CME","Middle East and North Africa (IFC classification)",1990,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2425","CME","Middle East and North Africa (IFC classification)",1987,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2426","CME","Middle East and North Africa (IFC classification)",1988,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2427","CME","Middle East and North Africa (IFC classification)",1989,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2428","CME","Middle East and North Africa (IFC classification)",1981,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2429","CME","Middle East and North Africa (IFC classification)",1982,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2430","CME","Middle East and North Africa (IFC classification)",1983,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2431","CME","Middle East and North Africa (IFC classification)",1980,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2432","CME","Middle East and North Africa (IFC classification)",1961,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2433","CME","Middle East and North Africa (IFC classification)",1962,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2434","CME","Middle East and North Africa (IFC classification)",1963,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2435","CME","Middle East and North Africa (IFC classification)",1960,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2436","CME","Middle East and North Africa (IFC classification)",1965,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2437","CME","Middle East and North Africa (IFC classification)",1966,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2438","CME","Middle East and North Africa (IFC classification)",1991,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2439","CME","Middle East and North Africa (IFC classification)",1964,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2440","CME","Middle East and North Africa (IFC classification)",2005,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2441","CME","Middle East and North Africa (IFC classification)",1967,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2442","CME","Middle East and North Africa (IFC classification)",1968,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2443","CME","Middle East and North Africa (IFC classification)",1969,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2444","CME","Middle East and North Africa (IFC classification)",1970,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2445","CME","Middle East and North Africa (IFC classification)",1971,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2446","CME","Middle East and North Africa (IFC classification)",1972,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2447","CME","Middle East and North Africa (IFC classification)",1973,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2448","CME","Middle East and North Africa (IFC classification)",1974,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2449","CME","Middle East and North Africa (IFC classification)",1975,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2450","CME","Middle East and North Africa (IFC classification)",1976,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2451","CME","Middle East and North Africa (IFC classification)",1977,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2452","CME","Middle East and North Africa (IFC classification)",1978,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2453","CME","Middle East and North Africa (IFC classification)",1979,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2454","CME","Middle East and North Africa (IFC classification)",1992,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2455","CME","Middle East and North Africa (IFC classification)",1993,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2456","CME","Middle East and North Africa (IFC classification)",1994,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2457","CME","Middle East and North Africa (IFC classification)",1995,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2458","CME","Middle East and North Africa (IFC classification)",1996,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
"2459","CME","Middle East and North Africa (IFC classification)",1997,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Middle East and North Africa (IFC classification) aggregate."
